value_id;option_id;store_id;value
2185110;727;2;nickel polished
2185476;728;0;Satin Chrom mattiert
2185477;728;1;Satin Chrom mattiert
2185478;728;2;satin chrome matt
2185574;729;0;silver/nickel polished -/- silber/nickel poliert
2185575;729;1;silber/nickel poliert
2185576;729;2;silver/nickel polished
2380428;730;0;crystal
2380429;730;1;kristall
2380430;730;2;crystal
2184685;731;0;ice -/- eis
2184686;731;1;eis
2184687;731;2;ice
2184916;732;0;mattiert
2184917;732;1;mattiert
2184918;732;2;frosted
2196728;733;0;effect finish -/- Effektlack
2185962;734;0;white/aluminum lacquered -/- wei�/aluminium lackiert
2185963;734;1;wei�/aluminium lackiert
2185964;734;2;white/aluminum lacquered
2379872;735;0;aluminium matt -/- Aluminium mattiert (matt)
2379873;735;1;Aluminium mattiert
2379874;735;2;aluminum matt
2186122;736;0;_crystal + rot
2186123;736;1;kristall + rot
2186124;736;2;crystal + red
2186119;737;0;_crystal + gr�n
2186120;737;1;kristall + gr�n
2186121;737;2;crystal + green
2186116;738;0;_crystal + gelb
2186117;738;1;kristall + gelb
2186118;738;2;crystal + yellow
2186113;739;0;_crystal + blau
2186114;739;1;kristall + blau
2186115;739;2;crystal + blue
2185878;740;0;white etched -/- wei� ge�tzt
2185879;740;1;wei� ge�tzt
2185880;740;2;white etched
2380466;741;0;crystal clear -/- Kristall klar
2380467;741;1;Kristall klar
2380468;741;2;crystal clear
2184691;742;0;ice rain
2184692;742;1;ice rain
2184693;742;2;ice rain
2184556;743;0;golden rain
2184557;743;1;golden rain
2184558;743;2;golden rain
2380484;744;0;crystal rain
2380485;744;1;crystal rain
2380486;744;2;crystal rain
2184581;745;0;green emerald -/- smaragdgr�n
2184582;745;1;smaragdgr�n
2184583;745;2;emerald green
2184816;746;0;linen -/- leinen
2184817;746;1;leinen
2184818;746;2;linen
2185369;747;0;rust-colored - /- rostfarbig
2185370;747;1;rostfarben
2185371;747;2;rust-colored
2380246;748;0;Buche gebeizt
2380247;748;1;Buche gebeizt
2380248;748;2;beech stained
2380243;749;0;Buche anthrazit
2380244;749;1;Buche anthrazit
2380245;749;2;beech anthracite
2185971;750;0;white/black helices -/- weiss/schwarze Spirale
2185972;750;1;weiss/schwarze Spirale
2185973;750;2;white/black helices
2185968;751;0;white/black bands -/- weiss/schwarze B�nder
2185969;751;1;weiss/schwarze B�nder
2185970;751;2;white/black bands
2184828;752;0;magenta
2184829;752;1;magenta
2184790;753;0;light green -/- lichtgr�n
2184791;753;1;lichtgr�n
2184792;753;2;light green
2185399;754;0;sapphire
2185400;754;1;saphir
2185401;754;2;sapphire
2185202;755;0;orange glossy -/- orange gl�nzend
2185203;755;1;orange gl�nzend
2185204;755;2;orange glossy
2184531;756;0;gold leaf / blattgold
2184532;756;1;blattgold
2184533;756;2;gold leaf
2185565;757;0;silver leaf / blattsilber
2185566;757;1;blattsilber
2185567;757;2;silver leaf
2184830;758;0;magenta glossy -/- magenta gl�nzend
2184831;758;1;magenta gl�nzend
2184832;758;2;magenta glossy
2185580;759;0;smoke (fume) -/- rauch  (fume)
2185581;759;1;rauch  (fume)
2185582;759;2;smoke (fume)
2184688;760;0;ice age -/- Eiszeit
2184689;760;1;Eiszeit
2184690;760;2;ice age
2186052;761;0;Winter
2186053;761;1;Winter
2186054;761;2;winter
2379998;762;0;autumn -/- Herbst
2379999;762;1;Herbst
2380000;762;2;autumn
2185636;763;0;summer -/- Sommer
2185637;763;1;Sommer
2185638;763;2;summer
2185600;764;0;spring -/- Fr�hling
2185601;764;1;Fr�hling
2185602;764;2;spring
2184461;765;0;Frost
2184462;765;1;Frost
2184463;765;2;frost
2380086;766;0;black/gold foil -/- schwarz/blattgold
2380087;766;1;schwarz/blattgold
2380088;766;2;black/gold foil
2186001;767;0;white/gold foil -/- weiss/blattgold
2186002;767;1;weiss/blattgold
2186003;767;2;white/gold foil
2380098;768;0;black/red -/- schwarz/rot
2380099;768;1;schwarz/rot
2380100;768;2;black/red
2379821;769;0;24K gold
2379822;769;1;24 karat gold
2379823;769;2;24 karat gold
2379827;770;0;24K gold-red -/- 24K gold-rot
2379828;770;1;24 karat gold-rot
2379829;770;2;24 karat gold-red
2379824;771;0;24K gold-brown -/- 24K gold-braun
2379825;771;1;24 karat gold-braun
2379826;771;2;24 karat gold
2379966;772;0;apple green satined -/- apfelgr�n satiniert
2379967;772;1;apfelgr�n satiniert
2379968;772;2;apple green satined
2379957;773;0;anthracite satined -/-anthrazit satiniert (anthracite satined)
2379958;773;1;anthrazit satiniert
2379959;773;2;anthracite satined
2184587;774;0;green satined -/- gr�n satiniert
2184588;774;1;gr�n satiniert
2184589;774;2;green satined
2185843;775;0;violet satined
2185844;775;1;violet satiniert
2185845;775;2;violet satined
2185335;776;0;red satined -/- rot satiniert
2185336;776;1;rot satiniert
2185337;776;2;red satined
2379979;777;0;aquamarine satined -/- aquamarin satiniert
2379980;777;1;aquamarin satiniert
2379981;777;2;aquamarine satined
2185338;778;0;red tanger satined -/- tangerine rot satiniert
2185339;778;1;tangerine rot satiniert
2185340;778;2;tanger red satined
2184925;779;0;melon yellow satined -/- melone gelb satiniert
2184926;779;1;melone gelb satiniert
2184927;779;2;melon yellow satined
2379915;780;0;amber satined -/- amber satiniert
2379916;780;1;amber satiniert
2379917;780;2;amber satined
2184772;781;0;light blue satined -/- hellblau satiniert
2184773;781;1;hellblau satiniert
2184774;781;2;light blue satined
2380132;782;0;blau satiniert
2380133;782;1;blau satiniert
2380134;782;2;blue satined
2186076;783;0;yellow satined -/- gelb satiniert
2186077;783;1;gelb satiniert
2186078;783;2;yellow satined
2379815;784;0;Barena' green satined / 'Barena' gr�n satiniert green satined
2379816;784;1;Barena' gr�n satiniert
2379817;784;2;'Barena' green satined
2380487;785;0;crystal santined -/- kristall satiniert
2380488;785;1;kristall satiniert
2380489;785;2;crystal santined
2380431;786;0;crystal + black -/- kristall-schwarz
2380432;786;1;kristall + schwarz
2380433;786;2;crystal + black
2184464;787;0;frosted with transparent edge -/- mattiert mit klarem Rand
2184465;787;1;mattiert mit klarem Rand
2184466;787;2;frosted with transparent edge
2185810;788;0;vertically satined/frosted -/- vertikal satiniert/mattiert
2185811;788;1;vertikal satiniert/mattiert
2185812;788;2;vertically satined/frosted
2380255;789;0;bunt - je 1x
2380256;789;1;bunt - je 1x
2380257;789;2;colourful - 1 of each
2185655;790;0;tea -/- tee
2185656;790;1;tee
2185657;790;2;tea
2380322;791;0;clear glass-green-gold -/- kristall-gr�n-gold
2380323;791;1;kristall-gr�n-gold
2380324;791;2;clear glass-green-gold
2380458;792;0;crystal -ruby -gold -/- kristall-rubinrot-gold
2380459;792;1;kristall + rubinrot + gold
2380460;792;2;crystal + -ruby + gold
2185344;793;0;red-clear glass -/- rot-kristall
2185345;793;1;rot-kristall
2185346;793;2;red-clear glass
2184928;794;0;melon yellow-clear glass -/- melonengelb-kristall
2184929;794;1;melonengelb-kristall
2184930;794;2;melon yellow-clear glass
2186110;795;0;_black-clear glass -/- schwarz-kristall
2186111;795;1;schwarz-kristall
2186112;795;2;black-clear glass
2184951;796;0;milk white-clear glass -/- milchfarbig-kristall
2184952;796;1;milchfarbig-kristall
2184953;796;2;milk white-clear glass
2185798;797;0;vanilla / vanille
2185799;797;1;vanille
2185800;797;2;vanilla
2185983;798;0;white/coffee -/- weiss/kaffee
2185984;798;1;weiss/kaffee
2185985;798;2;white/coffee
2380337;799;0;coffee -/- kaffee
2380338;799;1;kaffee
2380339;799;2;coffee
2184478;800;0;fum� decor light blue -/- fum� Dekor hellblau
2184972;801;0;milk-white gold + crystall gold -/- milchfarbig gold + kristall gold
2184973;801;1;milchfarbig gold + kristall gold
2184974;801;2;milk-white gold + crystall gold
2184778;802;0;light blue – Edges blue -/-hellblau – Rand blau
2184779;802;1;hellblau – Rand blau
2184780;802;2;light blue – Edges blue
2184796;803;0;light green – Edges green -/- hellgr�n – Rand gr�n
2184797;803;1;hellgr�n – Rand gr�n
2184798;803;2;light green – Edges green
2380518;804;0;crystall – Edges amber -/- kristall – Rand amber
2380519;804;1;kristall – Rand amber
2380520;804;2;crystall – Edges amber
2380521;805;0;crystall – Edges blue -/- kristall – Rand blau
2380522;805;1;kristall – Rand blau
2380523;805;2;crystall – Edges blue
2184482;806;0;fum� – Edges blue -/- fum� – Rand blau
2185860;807;0;white - crystall -/- wei� – kristall
2185861;807;1;wei� – kristall
2185862;807;2;white - crystall
2184578;808;0;green bleached - crystall -/- gr�n gebleicht – kristall
2184579;808;1;gr�n gebleicht – kristall
2184580;808;2;bleached green - crystall
2185801;809;0;vanilla/gold -/- Vanille/gold
2185802;809;1;Vanille/gold
2185803;809;2;vanilla/gold
2380286;810;0;chrom/ Aluminium-Pr�gedruck
2380287;810;1;chrom/ Aluminium-Pr�gedruck
2380288;810;2;aluminium-embossement
2184682;811;0;honey -/- Honig
2184683;811;1;Honig
2184684;811;2;honey
2185813;812;0;vienna straw -/- Wiener Stroh
2185814;812;1;Wiener Stroh
2185815;812;2;vienna straw
2380191;813;0;bordeaux gl�nzend
2380192;813;1;bordeaux gl�nzend
2380193;813;2;glossy bordeaux
2185290;814;0;rainbow -/- regenbogen
2185291;814;1;regenbogen
2185292;814;2;rainbow
2185139;815;0;opal brown -/- opalbraun
2185140;815;1;opalbraun
2185141;815;2;opal brown
2380194;816;0;brass -/- messing
2380195;816;1;messing
2380196;816;2;brass
2380141;817;0;bleicheiche
2380142;817;1;bleicheiche
2184837;818;0;marbled -/- marmoriert
2184838;818;1;marmoriert
2184839;818;2;marbled
2184945;819;0;milk white -/- milchfarbig wei�
2184946;819;1;milchfarbig wei�
2184947;819;2;milk white
2380190;820;0;bordeaux
2380210;821;0;brick -/- ziegel
2380211;821;1;ziegel
2380212;821;2;brick
2186073;822;0;yellow gold -/- gelbgold
2186074;822;1;gelbgold
2186075;822;2;yellow gold
2185852;823;0;warm white -/- warmweiss
2185853;823;1;warmweiss
2185854;823;2;warm white
2184677;824;0;high gloss polished -/- hochglanz poliert
2184678;824;1;hochglanz poliert
2184679;824;2;high gloss polished
2185519;825;0;scottish
2184455;826;0;flower -/- Blume
2184456;826;1;Blume
2184457;826;2;flower
2380401;827;0;cream -/- cremefarben
2380402;827;1;cremefarben
2380403;827;2;cream
2185230;828;0;pearl grey -/- perlgrau
2185231;828;1;perlgrau
2185232;828;2;pearl grey
2185320;829;0;red blazing -/- feuerrot
2185321;829;1;feuerrot
2185322;829;2;blazing red
2380038;830;0;black matt -/- schwarz matt
2380039;830;1;schwarz matt
2380040;830;2;black matt
2185908;831;0;white sandet -/- weiss gesandet
2185909;831;1;weiss gesandet
2185910;831;2;white sandet
2184661;832;0;half lucent -/- halbtransparent
2184662;832;1;halbtransparent
2184663;832;2;half lucent
2380283;833;0;chrom-kristall
2380284;833;1;chrom-kristall
2380285;833;2;chrome-crystal
2185332;834;0;red ruby gold - gold clear decorations -/- rubinrot gold - kristall gold
2185333;834;1;rubinrot gold - kristall gold
2185334;834;2;gold ruby - gold clear decorations
2379939;835;0;amethyst - gold light green -/- amethyst - hellgr�n gold
2379940;835;1;amethyst - hellgr�n gold
2379941;835;2;light amethyst - gold light green
2379982;836;0;aquamarine/gold -/- aquamarin-gold
2379983;836;1;aquamarin gold
2379984;836;2;aquamarine gold
2184524;837;0;gold Decor ruby red gold -/- gold Dekor rubinrot gold
2184525;837;1;gold Dekor rubinrot gold
2184526;837;2;gold Decor ruby red gold
2186107;838;0;_black-clear -/- schwarz - kristall
2186108;838;1;schwarz-kristall
2186109;838;2;black-clear
2184481;839;0;fum� with gold decorations -/- fum� Dekor gold
2184793;840;0;light green with gold decorations -/- hellgr�n Dekor gold
2184794;840;1;hellgr�n Dekor gold
2184795;840;2;light green with gold decorations
2380319;841;0;clear glass with gold decorations -/- kristall Dekor gold
2380320;841;1;kristall Dekor gold
2380321;841;2;clear glass with gold decorations
2184775;842;0;light blue with light blue/ gold decorations -/- hellblau Dekor hellblau gold
2184776;842;1;hellblau Dekor hellblau gold
2184777;842;2;light blue with light blue/ gold decorations
2184480;843;0;fum� with fum�/ gold decorations -/- fum� Dekor fum� gold
2184494;844;0;gesandet mit internem Blattgoldflocken-Dekor
2184495;844;1;gesandet mit internem Blattgoldflocken-Dekor
2184496;844;2;Sanded with internal gold leaf flakes decor
2380104;845;0;black/translucent -/- schwarz/transparent
2380105;845;1;schwarz/transparent
2380106;845;2;black/translucent
2185387;846;0;sand matt
2185388;846;1;sand mattiert
2185389;846;2;sand mat
2184975;847;0;milk-white/brown -/- milchwei�/braun
2184976;847;1;milchwei�/braun
2184977;847;2;milk-white/brown
2184978;848;0;milk-white/red -/- milchwei�/rot
2184979;848;1;milchwei�/rot
2184980;848;2;milk-white/red
2184990;849;0;mirror -/- spiegel
2184991;849;1;spiegel
2184992;849;2;mirror
2185142;850;0;opal red -/- opalrot
2185143;850;1;opalrot
2185144;850;2;opal red
2185136;851;0;opal black -/- opalschwarz
2185137;851;1;opalschwarz
2185138;851;2;opal black
2184611;852;0;grey brilliant /white -/- gl�nzend grau/weiss
2184612;852;1;gl�nzend grau/weiss
2184613;852;2;brilliant grey/white
2185869;853;0;white brilliant /orange -/- gl�nzend weiss/orange
2185870;853;1;gl�nzend weiss/orange
2185871;853;2;brilliant white/orange
2185872;854;0;white brilliant /white -/- gl�nzend weiss/weiss
2185873;854;1;gl�nzend weiss/weiss
2185874;854;2;brilliant white/white
2185002;855;0;mirror/yellow -/- spiegel/gelb
2185003;855;1;spiegel/gelb
2185004;855;2;mirror/yellow
2184998;856;0;mirror/white -/- spiegel/weiss
2184999;856;1;spiegel/weiss
2185000;856;2;mirror/white
2380026;857;0;black brilliant/gold -/- gl�nzend schwarz/gold
2380027;857;1;gl�nzend schwarz/gold
2380028;857;2;brilliant black/gold
2380023;858;0;black brilliant /white -/- gl�nzend schwarz/weiss
2380024;858;1;gl�nzend schwarz/weiss
2380025;858;2;brilliant black/white
2185133;859;0;opal amber -/- opalbernstein
2185134;859;1;opalbernstein
2185135;859;2;opal amber
2380525;860;0;dark brown -/- dunkelbraun
2380526;860;1;dunkelbraun
2380527;860;2;dark brown
2380059;861;0;black with design -/- schwarz mit Muster
2380060;861;1;schwarz mit Muster
2380061;861;2;black with design
2185208;862;0;orange with design -/- orange mit Muster
2185209;862;1;orange mit Muster
2185210;862;2;orange with design
2380011;863;0;beige with design -/- beige mit  Muster
2380012;863;1;beige mit  Muster
2380013;863;2;beige with design
2380014;864;0;beige-plain/beige-uni
2380015;864;1;beige-uni
2380016;864;2;beige-plain
2185314;865;0;red - translucent -/- rot-transparent
2185315;865;1;rot-transparent
2185316;865;2;red - translucent
2185196;866;0;orange - translucent -/- orange-transparent
2185197;866;1;orange-transparent
2185198;866;2;orange - translucent
2380129;867;0;blau metallic -/- Metallic-blau
2380130;867;1;Metallic-blau
2380131;867;2;Metallic-blue
2185193;868;0;orange - Metallic
2185194;868;1;Metallic-orange
2185195;868;2;Metallic-orange
2379887;869;0;aluminium shiny -/- Aluminium gl�nzend (shiny)
2379888;869;1;Aluminium gl�nzend
2379889;869;2;Aluminum shiny
2380388;870;0;Cotton black -/- Baumwolle schwarz
2380389;870;1;Baumwolle schwarz
2380390;870;2;Cotton black
2380391;871;0;Cotton natural  -/- Baumwolle natur
2380392;871;1;Baumwolle natur
2380393;871;2;Cotton natural
2380274;872;0;chocolate
2380275;872;1;chocolate
2380276;872;2;chocolate
2185396;873;0;sandy/sandfarben
2185397;873;1;sandfarben
2185398;873;2;sandy
2185786;874;0;turquoise -/- t�rkisblau
2185787;874;1;t�rkisblau
2185788;874;2;turquoise
2184981;875;0;milky-gold -/- milchfarbig-gold
2184982;875;1;milchfarbig-gold
2184983;875;2;milky-gold
2184544;876;0;gold-aquamarin
2184545;876;1;gold-aquamarin
2184546;876;2;gold-aquamarine
2184547;877;0;gold-ruby red -/- gold-rubinrot
2184548;877;1;gold-rubinrot
2184549;877;2;gold-ruby red
2184993;878;0;Mirror with color filter -/- Spiegel mit Farbfiltern
2184994;878;1;Spiegel mit Farbfiltern
2184995;878;2;Mirror with color filter
2379972;879;0;apricot -/- aprikosenfarben
2379973;879;1;aprikosenfarben
2379974;879;2;apricot
2379954;880;0;Anthracite gray -/- Anthrazitgrau
2379955;880;1;Anthrazitgrau
2379956;880;2;Anthracite gray
2379836;881;0;alugray -/- aluminium grau
2379837;881;1;aluminiumgrau
2379838;881;2;Aluminum gray
2379818;882;0;-
2379819;882;1;-
2379820;882;2;-
2184957;883;0;milk white/amethyst -/- milchwei�/amethyst
2184958;883;1;milchwei�/amethyst
2184959;883;2;milk white/amethyst
2184960;884;0;milk white/chrome -/- milchwei�/chrom
2184961;884;1;milchwei�/chrom
2184962;884;2;milk white/chrome
2184954;885;0;milk white/amber -/- milchwei�/amber
2184955;885;1;milchwei�/amber
2184956;885;2;milk white/amber
2184969;886;0;milk white/transparent -/- milchwei�/durchsichtig
2184970;886;1;milchwei�/durchsichtig
2184971;886;2;milk white/transparent
2380394;887;0;Cotton violet -/- Baumwolle violett
2380395;887;1;Baumwolle violett
2380396;887;2;Cotton violet
2380385;888;0;Cotton anthracite -/- Baumwolle anthrazit
2380386;888;1;Baumwolle anthrazit
2380387;888;2;Cotton anthracite
2380397;889;0;Cotton white -/- Baumwolle wei�
2380398;889;1;Baumwolle wei�
2380399;889;2;Cotton white
2184572;890;0;grayish black/limbs in ivory -/- grauschwarz/Äste in elfenbein
2184573;890;1;grauschwarz/Äste in elfenbein
2184574;890;2;grayish black/limbs in ivory
2184712;891;0;ivory/limbs in red -/- elfenbein/Äste in rot
2184713;891;1;elfenbein/Äste in rot
2184714;891;2;ivory/limbs in red
2186016;892;0;white/limbs in orange -/- wei�/Äste in orange
2186017;892;1;wei�/Äste in orange
2186018;892;2;white/limbs in orange
2379878;893;0;aluminium naturally anodized -/- Aluminium nat�rlich eloxiert (naturally)
2379879;893;1;Aluminium nat�rlich eloxiert
2379880;893;2;Aluminum naturally anodized
2380197;894;0;Brass satined & bronzed/translucent matt varnish -/- Messing satiniert & br�niert/transparenter Mattlack
2380198;894;1;Messing satiniert & br�niert/transparenter Mattlack
2380199;894;2;Brass satined & bronzed/translucent matt varnish
2379884;895;0;aluminium satined / translucent brilliant varnish -/- Alu satiniert / transparenter Glanzlack
2379885;895;1;Alu satiniert/transparenter Glanzlack
2379886;895;2;Alu satined / translucent brilliant varnish
2185326;896;0;red matt -/- rot matt
2185327;896;1;rot matt
2185328;896;2;red matt
2185329;897;0;red ruby -/- rubinrot
2185330;897;1;rubinrot
2185331;897;2;ruby red
2185678;898;0;topaz -/- topas
2185679;898;1;topas
2185680;898;2;topaz
2185117;899;0;Oak -/- Eiche
2185118;899;1;Eiche
2185119;899;2;Oak
2184432;900;0;etched -/- ge�tzt
2184433;900;1;ge�tzt
2184434;900;2;etched
2185642;901;0;Swarovski Spectra
2185643;901;1;Swarovski Spectra
2185644;902;0;Swarowski Strass
2185645;902;1;Swarowski Strass
2184948;903;0;milk white satin finish -/- milchweiss satiniert
2184949;903;1;milchweiss satiniert
2184950;903;2;milk white satin finish
2380355;904;0;copper -/- Kupfer
2380356;904;1;Kupfer
2380357;904;2;copper
2185553;905;0;silk white -/- seidenweiss
2185554;905;1;seidenweiss
2185555;905;2;silk white
2185603;906;0;Stainless mirrored steel, white inside -/- rostfreier verspiegelter Stahl, innen wei�
2185604;906;1;rostfreier verspiegelter Stahl, innen wei�
2185605;906;2;Stainless mirrored steel, white inside
2185621;907;0;Steel half bright, lacquered white -/- Stahl halbglanz, wei� lackiert
2185622;907;1;Stahl halbglanz, wei� lackiert
